nom_depto;depto;nom_mun;codigo;NBI1993;NBI2005;HDCT93;HDCL93;HDCT2005;HDCL2005;TMI2005;TMI2016;VA2011;VA2015;CON2018;SUB2018
CUNDINAMARCA;25;Nariño;25483;54,87480021;43,93120393;9,01;89,81;9,78;36,73;19,32;17,2838339;12,82417311;26,61943857;0,069413345;0,598746082
CUNDINAMARCA;25;Nemocón;25486;34,99701493;17,1602355;10,63;52,09;9,09;15,01;14,76;12,97864923;90,17535179;110,1667515;0,422065795;0,26016377
CUNDINAMARCA;25;Nilo;25488;42,62777024;24,01076754;9,3;49,46;17,1;21,89;22,66;17,13091715;94,93878683;131,528216;0,04459851;0,124120447
CUNDINAMARCA;25;Nimaima;25489;63,63107361;28,99703923;21;59,67;28,03;26,8;16,08;12,3928623;24,37880843;31,68219658;0,024614942;0,315819778
CUNDINAMARCA;25;Nocaima;25491;59,4097112;35,26955201;10,85;74,16;13,62;45,58;14,04;13,24027527;70,34333006;63,54484863;0,074343484;0,378868204
CUNDINAMARCA;25;Ospina Pérez;25506;43,29382408;25,04653018;7;60,73;7,84;42,81;17,21;13,13731296;23,59248335;27,21005084;0,035967702;0,936628334
CUNDINAMARCA;25;Pacho;25513;35,86336107;22,21868137;12,51;50,81;11,43;38,12;14,16;12,43418859;159,3983767;188,9636639;0,261709687;0,523963167
CUNDINAMARCA;25;Paime;25518;64,99753735;59,71905847;17,04;70,58;11,13;69,95;30,21;24,72504924;35,12946887;37,57278831;0,040101406;0,730813552
CUNDINAMARCA;25;Pandi;25524;41,7652212;35,97920015;5,94;52,41;7,4;42,31;21,11;19,25432559;30,08157163;37,16881498;0,047042303;0,582762858
CUNDINAMARCA;25;Paratebueno;25530;59,1447057;38,88193575;12,64;62,31;13,93;42,69;18,34;14,34259974;174,3153679;98,31293742;0,160370085;0,448085325
CUNDINAMARCA;25;Pasca;25535;36,96823129;26,2439497;7,69;57,59;12,3;37,21;14,24;11,90603903;88,66394849;120,6699117;0,044918404;0,578849572
CUNDINAMARCA;25;Puerto Salgar;25572;38,38153453;29,25615499;17,83;37,41;8,81;20,96;15,13;12,47069875;110,0772347;132,6796715;0,056627191;0,328696282
CUNDINAMARCA;25;Pulí;25580;57,78049526;41,7019774;5,49;78,54;3,42;67,92;17,98;13,62698703;37,58501493;32,71635629;0,036044974;0,658399471
CUNDINAMARCA;25;Quebradanegra;25592;55,31070081;39,52815491;8,99;67,1;11,2;49,77;31,92;26,18069968;57,02431824;35,96582892;0,086572809;0,608110948
CUNDINAMARCA;25;Quetame;25594;53,29341317;39,23340605;8,23;65,97;10,56;63,17;18,3;13,99517123;47,19888841;48,0522324;0,059107858;0,543295125
CUNDINAMARCA;25;Quipile;25596;55,27944112;42,72496831;6,37;65,67;6,61;58,07;27,58;21,24134438;54,31202745;54,71833502;0,023435583;0,599509202
CUNDINAMARCA;25;Rafael Reyes;25599;50,2270397;37,59080703;16,39;52,93;17,9;34,97;15,18;12,78917394;45,79820232;56,59281674;0,226446493;0,568484383
CUNDINAMARCA;25;Ricaurte;25612;50,85091899;36,62718506;15,26;57,45;16,75;24,57;16,7;16,13260125;71,84239408;131,0376358;0,187416332;0,446400989
CUNDINAMARCA;25;San  Antonio del  Tequendama;25645;31,37349398;27,60763643;6,44;34,72;5,56;34,11;18,94;20,77276251;66,34085246;118,3405196;0,093496858;0,40139299
CUNDINAMARCA;25;San Bernardo;25649;42,50408152;27,10235288;5,92;69,61;7,6;55,37;12,85;11,49726039;69,98126528;72,72431712;0,046719404;0,563331782
CUNDINAMARCA;25;San Cayetano;25653;52,84742881;37,71161705;3,17;79,9;5,4;73,3;21,37;16,4311555;91,00864754;107,6073543;0,038497477;0,592786395
CUNDINAMARCA;25;San Francisco;25658;31,62365764;22,63008281;5,99;37,35;17,6;30,32;20,43;15,15708623;85,3227554;97,66181056;0,159542139;0,459886548
CUNDINAMARCA;25;San Juan de Rioseco;25662;38,81300973;34,14556289;6,75;51,17;7,46;37,43;14,23;12,08870595;65,283528;81,41678371;0,068990484;0,623086471
CUNDINAMARCA;25;Sasaima;25718;39,34123274;24,76950171;15,62;47,97;8,69;42,88;17,29;14,98118522;125,0683851;187,4469148;0,236314715;0,486175543
CUNDINAMARCA;25;Sesquilé;25736;17,58;16,56305504;35,1;9,74;12,93;23,55;19,22;18,59151103;147,5011908;215,4058576;0,322760193;0,181934013
CUNDINAMARCA;25;Sibaté;25740;27,1886495;16,65292184;24,73;25,14;28;5,53;19,85;18,80532791;575,6320721;764,2824329;0,276289022;0,304819549
CUNDINAMARCA;25;Silvania;25743;39,90092079;24,62319223;11,87;50,87;7,01;41,46;14,73;12,51252684;179,5504789;215,7411047;0,106883729;0,657083258
CUNDINAMARCA;25;Simijaca;25745;28,42895838;22,04943071;7,02;42,93;9,81;17,93;21,48;19,07382577;118,7987089;161,4181729;0,106022492;0,433264279
CUNDINAMARCA;25;Soacha;25754;27,66470343;16,16411463;25,61;24,15;16,7;18,38;14,53;10,35373509;3038,653405;3796,523224;0,492733991;0,191299525
CUNDINAMARCA;25;Sopo;25758;19,3673794;8,943572022;22,57;23,05;12,21;6,01;12,7;10,29853389;560,0355951;648,9582214;0,635006444;0,081304597
CUNDINAMARCA;25;Subachoque;25769;27,61476148;14,01702786;21,63;24,46;6,22;12,27;12,24;11,36977739;138,0379451;203,0006715;0,39241791;0,253313433
CUNDINAMARCA;25;Suesca;25772;30,05050505;23,6228984;11,1;54,62;15,03;22,24;15,57;15,45582609;126,3245465;224,9696464;0,589528621;0,192993171
CUNDINAMARCA;25;Supatá;25777;35,9423275;32,95213892;6,85;59,74;9,58;36,57;18,05;17,79029259;41,22452197;48,68681748;0,08195743;0,561766461
CUNDINAMARCA;25;Susa;25779;40,56322268;30,71107479;5,54;66,77;24,5;29,66;18,7;17,61020393;120,4640525;72,14162571;0,038255606;0,330022503
CUNDINAMARCA;25;Sutatausa;25781;45,68206821;29,9956465;8,46;53,96;3,7;34,23;16,44;13,24116699;106,1628551;80,66770726;0,415021834;0,296768559
CUNDINAMARCA;25;Tabio;25785;21,39521018;12,39689166;14,13;25,78;16,31;10,76;15,48;11,33155465;122,6118957;172,6570674;0,357382018;0,146195327
CUNDINAMARCA;25;Tausa;25793;44,56646451;25,5026455;4,99;67,96;5,71;37,09;14,99;12,38532848;305,4218712;454,097429;0,270486342;0,347212969
CUNDINAMARCA;25;Tena;25797;38,79010082;24,17227456;10,94;47,87;11,41;19,77;16,14;14,86528972;79,28719892;93,09398552;0,096931584;0,459394991
CUNDINAMARCA;25;Tenjo;25799;20,37654442;16,16643517;7,49;21,65;8,31;12,89;15,41;13,99437814;400,292237;816,8713819;0,634379671;0,192077728
CUNDINAMARCA;25;Tibacuy;25805;43,99117971;37,46780816;5,38;58,08;9,66;44,03;24,89;17,0467652;34,02697572;45,02510443;0,047698051;0,600580672
CUNDINAMARCA;25;Tibirita;25807;47,49270363;34,04993065;2,1;90,1;2,3;50,15;19,79;14,26269295;20,24000583;28,37462252;0,031940197;0,593611961
CUNDINAMARCA;25;Tocaima;25815;41,51238963;33,76511162;12,4;44,01;10,71;28,83;14,49;11,99648086;104,7652822;125,1908222;0,142734262;0,470458577
CUNDINAMARCA;25;Tocancipá;25817;28,20652668;20,00601421;13,46;38,61;20,9;9,59;13,71;11,1735003;1499,702081;2201,783123;1,02687294;0,066306381
CUNDINAMARCA;25;Topaipí;25823;61,49047932;63,58051777;9,7;78,55;47,94;34,63;26,03;24,55514967;29,08078672;28,21397099;0,030417407;0,960701599
CUNDINAMARCA;25;Ubalá;25839;49,44253859;49,47454249;6,23;75,1;4,82;67,08;22,87;16,83372768;445,176894;783,8543727;0,066112544;0,276774625
CUNDINAMARCA;25;Ubaque;25841;52,90747637;32,15137838;4,49;73,69;5,55;52,73;15,08;13,80011468;113,0491595;187,3310049;0,085155732;1,02269715
CUNDINAMARCA;25;Ubaté;25843;32,77644153;20,94154169;11,97;44,9;11,03;18,56;13,21;10,75548445;238,97569;303,3075426;0,784211198;0,118479786
CUNDINAMARCA;25;Une;25845;37,16771387;28,16661752;10,46;49,69;16,02;32,74;16,41;12,60272057;121,4851821;263,3274727;0,060625331;1,57509274
CUNDINAMARCA;25;Utica;25851;58,09588422;42,70386266;18,15;45,73;16,64;44,87;14,28;10,99106287;42,03844631;31,72309719;0,07843918;1,081226359
CUNDINAMARCA;25;Vergara;25862;60,75870647;52,13523132;22,38;62,46;21,43;51,73;25,47;22,547869;99,48980243;62,10510988;0,057372793;0,377596054
CUNDINAMARCA;25;Viani;25867;39,27174976;30,85829348;7,71;58,55;19,44;33,16;19,38;15,37489092;21,64704548;32,41680538;0,067157095;1,274798291
CUNDINAMARCA;25;Villagomez;25871;47,16193656;42,94777941;10,46;67,75;10,73;60,55;23,35;17,13215622;9,282123102;19,21381398;0,055863343;1,264542936
CUNDINAMARCA;25;Villapinzón;25873;31,47753237;25,85132293;6,96;56,96;7,15;31,8;17,99;14,88102444;320,9234066;317,5156898;0,120003923;0,07017802
CUNDINAMARCA;25;Villeta;25875;42,82944066;21,33598688;26,58;34,26;13,35;18,46;16,47;11,66657462;262,8333685;233,9286157;0,662582247;0,41054332
CUNDINAMARCA;25;Viota;25878;48,40293188;38,45916319;13,56;57,54;16,62;41,64;18,11;15,40959695;119,6636061;126,6574536;0,102031637;0,884249194
CUNDINAMARCA;25;Yacopí;25885;73,11005361;64,72557317;19,38;68,63;20,32;53,76;25,45;20,65885811;91,59066346;109,5491931;0,03193297;0,520595301
CUNDINAMARCA;25;Zipacón;25898;30,00997009;30,57340703;9,48;37,36;10,2;28,99;21,12;17,57212325;33,5269717;42,05365144;0,132045654;1,746795435
CUNDINAMARCA;25;Zipaquirá;25899;19,39035815;13,00089808;25,87;13,83;6,23;6,89;13,65;9,421489725;903,5821268;1272,615901;0,866196236;0,18595195
CHOCO;27;Quibdó;27001;80,94708344;89,47171326;13,68;75,45;11,73;83,08;50,77;32,78616069;759,9256169;1135,120072;0,309793379;0,89325165
CHOCO;27;Acandi;27006;68,63468635;49,24650754;11,87;78,44;5,47;63,89;34,65;23,94579144;39,03572048;99,50596748;0,014880952;1,09460034
CHOCO;27;Alto Baudo(Pie De Pato);27025;99,15444349;97,17914532;7,09;92,85;37,69;62,27;54,61;56,17147119;235,5687576;88,18465468;0,007732092;0,517015775
CHOCO;27;Atrato28;27050;94,3;80,11331445;;;;;50,77;38,41148734;15,17973419;41,89182835;0,034476172;0,484958457
CHOCO;27;Bagado;27073;67,63427393;84,48739907;5,81;93,95;17,45;82,09;63,16;64,70453216;23,39696558;23,42661185;0,036072144;1,243987976
CHOCO;27;Bahia Solano (Mutis);27075;41,22178673;30,1869585;6,1;92,7;3,25;56,28;38,61;35,64881667;18,05396936;23,30365561;0,032106667;1,03584
CHOCO;27;Bajo Baudo (Pizarro);27077;81,97208767;78,27753;5,57;93,47;19,22;78,34;53,7;44,10319744;35,41732242;46,22544046;0,015950502;0,910540955
CHOCO;27;Bojaya (Bellavista);27099;83,05270063;96,0322874;15,87;84,06;12,59;87,41;52,54;43,52277907;26,25450208;38,14563095;0,025207592;1,234381178
CHOCO;27;Canton De San Pablo30;27135;80,4;52,5492862;;;4,81;81,32;60,9;54,03484579;219,7172065;48,30532802;0,010985075;0,53838806
CHOCO;27;Carmen Del Darien31;27150;94;90,67048437;;;11,33;83,42;56,44;36,56156707;178,8097634;106,352924;0,015749457;1,137762491
CHOCO;27;Certegui32;27160;78,3;87,24437252;;;16,27;83,54;44,16;34,07331878;130,2920454;29,91120285;0,010046292;0,345415148
CHOCO;27;Condoto;27205;88,33705713;62,5765882;16,82;81,23;4,14;76,04;42,76;40,45251023;163,3511661;53,93403514;0,032686278;0,669601761
CHOCO;27;El Carmen;27245;46,52684813;31,69869983;2,44;42,85;18,02;44,05;32,37;20,43646236;31,37884546;91,4829013;0,097631506;0,379854035
CHOCO;27;Litoral Del San Juan;27250;90,68736142;77,55016722;;;;;45,11;31,04563949;17,18525387;29,91349063;0,005502063;0,541015381
CHOCO;27;Istmina;27361;80,55181475;88,07690102;5,23;94,43;5,45;91,94;60,9;48,79899284;149,2731008;320,9124765;0,217277895;0,920462509
CHOCO;27;Jurado;27372;67,2252813;86,21060172;11,05;88,08;1,18;97,63;60,13;44,49806892;5,254704388;10,36073266;0,018671564;1,179675543
CHOCO;27;Lloro;27413;93,30804089;71,7789891;3,41;96,44;4,51;92,21;60,96;57,51849377;29,82516911;69,0131598;0,018554344;0,838462891
CHOCO;27;Medio Atrato33;27425;94,3;100;;;;;49,29;46,21379011;39,46631869;67,27396193;0,002955665;0,206896552
CHOCO;27;Medio Baudo (Boca De Pepe)34;27430;91,1;100;;;22,22;73,8;62,59;37,19392169;118,823018;52,08138254;0,013332378;0,72138198
CHOCO;27;Medio San Juan35;27450;80,4;58,2024007;;;13,62;85,5;64,1;45,04756285;26,46789459;34,57844969;0,01200867;0,450530139
CHOCO;27;Novita;27491;55,54601227;66,18780659;7,89;92,11;2,17;93,62;44,14;29,04365099;300,6524611;53,19293673;0,018209218;0,723722215
CHOCO;27;Nuqui;27495;59,73724884;45,24225576;10,54;87,98;20,04;57,18;31,29;21,3952113;13,66091057;18,94125054;0,023589744;0,716011396
CHOCO;27;Rio Iro36;27580;78,2;82,68309377;;;21,81;77,61;62,16;46,61170808;46,055691;19,91826042;0,008564031;0,444333798
CHOCO;27;Rio Quito37;27600;94,3;98,8136431;;;6,78;93,22;45,15;33,57345011;19,09905402;65,68637798;0,021350763;0,753703704
CHOCO;27;Riosucio;27615;94,81810861;97,39715133;6,36;93,64;8,34;91,66;50,02;44,54352774;86,70480957;220,2429203;0,008609065;0,728900875
CHOCO;27;San Jose Del Palmar;27660;72,18020917;42,02101051;28,95;57,58;17,26;41,47;32,47;24,35552902;12,1346341;19,29423132;0,010276846;0,759437919
CHOCO;27;Sipi;27745;96,07367911;47,47191011;21,02;78,98;3,96;71,33;29,44;20,30121774;255,2071461;22,9828842;0,044053924;0,797544535
CHOCO;27;Tado;27787;84,04596341;86,86077714;8,23;89,52;8,73;90,09;40,03;32,29850684;100,9645635;153,2787167;0,003885942;0,250380717
CHOCO;27;Unguia;27800;74,65759325;60,62607697;10,71;87,9;5,72;73,34;28,47;19,9801288;61,08000086;160,8857211;0,03553833;1,082966564
CHOCO;27;Union Panamericana38;27810;80,4;53,39423249;;;5,29;85,9;33,22;25,36951555;48,76365425;54,65279413;0,006865913;0,933865105
HUILA;41;Neiva;41001;26,16244287;17,70086593;13,63;24,11;9,36;8,97;14,46;11,22368272;3954,890174;5081,99523;0,600949665;0,484497088
HUILA;41;Acevedo;41006;56,75;64,09976676;4,82;70,74;8,58;87,96;30,54;28,08655288;229,4006599;322,7387214;0,028060779;0,833672935
HUILA;41;Agrado;41013;52,53768497;44,92048422;4,59;63,41;13,05;45,92;23,77;18,24139676;66,57172519;90,2647956;0,088350785;0,782504363
HUILA;41;Aipe;41016;48,27940901;38,01140714;8,74;50,58;14,05;28,95;20,97;15,98669922;865,4182519;526,8773872;0,09281145;0,417868373
HUILA;41;Algeciras;41020;53,02485698;49,20155687;7,83;56,57;23,06;35,68;26,05;20,39504087;179,0730491;235,9376868;0,051643574;0,834992483
HUILA;41;Altamira;41026;32,86097281;23,58175751;9,76;37,76;7;30,57;16,28;11,02663569;35,80024608;50,11077661;0,068686869;0,47654321
HUILA;41;Baraya;41078;52,9470281;100;10,95;60,15;6,26;27,6;17,7;14,87457255;75,00988806;85,83642436;0,045445156;0,559595125
HUILA;41;Campoalegre;41132;42,76770376;26,67393189;14,99;41,23;8,25;21,39;16,22;14,2233828;311,7997943;437,200436;0,205359979;0,670141797
HUILA;41;Colombia;41206;60,64678248;64,77178913;3,94;78,16;3,82;72,82;27,98;20,23356667;78,25424919;101,7457824;0,028368234;0,478387989
HUILA;41;Elias;41244;39,94457641;33,27311051;5,56;66,35;4,35;46,16;19,71;16,61044736;23,21657963;35,37183458;0,049950787;0,782480315
HUILA;41;Garzón;41298;38,22571022;30,9302004;14,1;36,29;8,6;29,23;20,41;15,03581478;649,4067913;675,7420118;0,189931226;0,604083049
HUILA;41;Gigante;41306;39,37666684;30,70356568;7,03;35,22;15,44;27,56;17,32;15,25476636;218,4633804;273,4135767;0,10947399;0,505172915
HUILA;41;Guadalupe;41319;48,38075707;36,93913261;5,11;59,02;8,99;40,71;20,34;16,95445114;118,5816634;172,7018909;0,0618767;0,726291931
HUILA;41;Hobo;41349;48,17640491;32,67597698;9,89;53,09;5,52;28,87;21,01;16,4241198;53,72771168;67,51594008;0,149728027;0,774262811
HUILA;41;Iquira;41357;54,18620228;44,28918591;5,9;60,97;9,09;44,79;27,2;26,97407008;79,939458;105,4826828;0,044240401;0,693428441
HUILA;41;Isnos;41359;57,49434389;46,62566349;10,06;68,64;11,72;47,05;26,18;20,93610872;131,0060014;197,8001638;0,049443047;0,883147682
HUILA;41;La Argentina;41378;56,04636974;44,67209601;4,99;71,53;8,42;50,27;20,42;19,24299845;75,55190061;109,2241738;0,042251583;0,875172034
HUILA;41;La Plata;41396;51,82879377;44,51320914;11,93;51,18;18,87;37,73;22,17;19,37456603;364,3333818;530,5848783;0,165896701;0,765945979
HUILA;41;Nataga;41483;66,79710428;42,27642276;6,98;75,57;6,02;52,87;20,76;17,47855481;35,78162382;54,73431481;0,056495421;0,785658855
HUILA;41;Oporapa;41503;55,5748431;53,29833598;3,74;65,44;9,25;60,23;28,29;20,65072174;73,0474293;106,0928957;0,050986493;0,714730217
HUILA;41;Paicol;41518;48,17787419;38,4407042;2,1;59,8;7,46;52,83;25,43;21,42958339;79,1346046;134,6604711;0,08516289;0,732648725
HUILA;41;Palermo;41524;38,00566572;30,21683604;6,56;47,25;15,59;30,04;16,97;13,94857722;651,4422115;509,3655152;0,072579453;0,424833703
HUILA;41;Palestina;41530;58,62156341;44,97467861;6,35;76,28;7,7;60,27;24,06;18,16285484;75,31317711;109,2815014;0,0357022;0,894754653
HUILA;41;Pital;41548;56,9292697;44,85455114;3,02;67,84;5,57;52,97;30,48;19,21703764;116,0492514;154,633705;0,044008369;0,76430272
HUILA;41;Pitalito;41551;39,99664624;37,08127015;12,45;41,23;23,57;22,93;17,09;13,94707145;1059,346525;1507,797788;0,305540255;0,758346339
HUILA;41;Rivera;41615;41,9092967;32,32225958;9,81;43,65;9,19;24,45;18,67;14,22891652;194,2564745;227,5170977;0,134942145;0,679401647
HUILA;41;Saladoblanco;41660;55,74102175;49,43886015;4,83;66,31;18,12;49,64;28,9;21,1286152;75,9853768;112,095672;0,042653218;0,968800752
HUILA;41;San Agustín;41668;58,45153406;42,48952235;6,25;67,84;12,63;44,05;24,04;22,54462542;203,492696;284,9540733;0,066205209;0,866455828
HUILA;41;Santa Maria;41676;51,54831199;42,01515301;8,44;69,68;7,29;62,44;22,93;16,00944775;106,7546156;133,1949004;0,048200069;0,815939772
HUILA;41;Suaza;41770;59,19220056;45,68506875;7,46;67,03;10,95;51,65;23,07;18,79987707;120,3304434;192,6551442;0,050951596;0,875618163
HUILA;41;Tarqui;41791;41,2297579;40,8479054;5,23;47,35;11,75;49,25;27,47;21,98184765;105,9263167;148,9299858;0,06067704;0,24940048
HUILA;41;Tesalia;41797;45,15870899;29,53126773;4;46,03;6,45;24,27;17,27;15,32137206;99,14163881;133,2548289;0,149274584;1,526276196
HUILA;41;Tello;41799;51,84818984;53,44817296;4,24;66;5,79;54,74;25,59;20,991151;136,8223853;156,621482;0,058573617;0,480359382
HUILA;41;Teruel;41801;45,94431904;34,44926929;6,2;53,68;18,27;36,05;21,97;17,9699342;67,08055408;84,16105084;0,062004979;1,029984159
HUILA;41;Timana;41807;40,51776961;31,45388521;5,51;48,84;7,08;39,31;20,61;17,71184848;141,2597525;187,0177062;0,050034337;0,312371235
HUILA;41;Villavieja;41872;49,87679374;39,99726327;6,53;77,09;8,74;44,59;24,87;20,14530505;76,56092456;112,7440839;0,214285714;2,220990695
HUILA;41;Yaguara;41885;40,5204461;21,84358686;9,41;33,86;5,71;12;14,35;10,42927094;555,829093;489,7433901;0,053509154;0,557214473
LA GUAJIRA;44;Riohacha;44001;57,67453375;49,10155966;14,4;61,51;32,99;38,47;27,32;18,87579613;1150,895177;1512,452325;0,249053507;0,653587315
LA GUAJIRA;44;Albania42;44035;66,9;60,95464722;;;18,56;62,04;31,93;25,57885645;2488,35591;2583,929234;0,194969009;0,545434775
LA GUAJIRA;44;Barrancas;44078;44,27244582;54,14677377;9,34;63,41;9,76;47,11;30,92;24,11140561;1840,075018;856,6228441;0,161842032;0,5177672
LA GUAJIRA;44;Dibulla43;44090;68,6;66,52344871;;;10,56;63,22;31,93;19,17362342;100,093353;160,2485626;0,041887922;0,839085979
LA GUAJIRA;44;Distraccion44;44098;52,4;62,87636186;;;8,95;56,42;27,79;14,70958269;36,29600784;47,57311907;0,025479253;0,462812424
LA GUAJIRA;44;El Molino;44110;60,19;56,48777052;9,65;65,66;9,99;53,01;32,21;21,90214452;28,24362093;33,77722217;0,040380313;0,630872483
LA GUAJIRA;44;Fonseca;44279;49,61545405;43,37180957;9,45;60,44;7,48;45,9;23,4;17,34471851;97,30363948;125,6080461;0,217960684;0,724143965
LA GUAJIRA;44;Hatonuevo45;44378;48,4;58,6895917;;;14,67;44,91;33,18;24,75139066;783,690879;362,1614375;0,097528191;0,3956762
LA GUAJIRA;44;La Jagua del Pilar46;44420;91,9;66,75432006;;;12,5;51,89;23,87;17,9429483;15,25718531;18,56636496;0,026451809;0,532684707
LA GUAJIRA;44;Maicao;44430;57,95713437;68,35980683;22,95;61,52;20,54;61,17;31,79;22,20192948;580,3830327;871,2594977;0,117303446;1,075371026
LA GUAJIRA;44;Manaure;44560;100;79,74842529;;;45,74;52,15;54,38;47,94484739;210,1112083;529,8035301;0,019767535;0,51503528
LA GUAJIRA;44;San Juan del Cesar;44650;49,33293309;44,78799358;11,14;60,19;6,27;47,14;21,89;15,22810605;126,9454468;135,0502589;0,317592762;0,80219551
LA GUAJIRA;44;Uribia;44847;99,42893059;96,04710694;16,87;33,74;22,59;74,85;53,81;48,5433822;371,0137254;460,5501228;0,022891515;0,779442669
LA GUAJIRA;44;Urumita;44855;59,85115156;62,98046376;12,06;57,72;10,69;49,38;16,82;10,85387148;39,43957502;52,25252905;0,048637718;0,937792678
LA GUAJIRA;44;Villanueva;44874;49,63701431;47,57145348;11,1;50,52;8,09;45,37;19,34;13,67385305;69,87904536;87,14490663;0,081758335;0,21915481
MAGDALENA;47;Santa Marta;47001;34,76222513;29,02846336;13,95;39,66;13,42;30,48;16,07;11,02692648;3234,921859;4502,625432;0,484554187;0,56950766
MAGDALENA;47;Algarrobo47;47030;63,9;64,64507678;;;18,83;70,28;29,28;23,56941264;92,45637977;81,1451359;0,30225257;0,663291735
MAGDALENA;47;Aracataca;47053;61,49987459;61,39893807;13,7;74,74;19,83;61,86;20,76;12,80591795;225,1540218;210,9985073;0,104194523;0,609394345
MAGDALENA;47;Ariguani;47058;76,18381839;59,21649252;14,83;82,07;12,3;80,48;20,28;16,53556636;226,257818;226,6535627;0,028819155;0,81826036
MAGDALENA;47;Cerro San Antonio;47161;69,61983104;63,72889772;13,13;83,15;14,19;80,13;25,67;23,43745589;24,20738636;37,40200441;0,033213182;1,070545829
MAGDALENA;47;Chivolo;47170;75,68627451;72,25111321;14,15;85,37;29,96;68,16;29,33;16,36376052;55,30160005;77,58955019;0,039374054;1,110613327
MAGDALENA;47;Cienaga;47189;52,7232747;43,81378337;13,33;59,64;15,83;50,02;17,25;12,36094857;697,1394866;867,0406187;0,397491135;0,693617265
MAGDALENA;47;Concordia48;47205;68,4;62,60236579;;;14,29;66,12;29,07;21,92499052;31,67622206;40,69648629;0,033885542;1,026678141
MAGDALENA;47;El Banco;47245;64,19741815;63,64659026;12,03;71,47;23,42;61,46;18,63;14,11176028;201,098887;256,6488894;0,103349402;1,012867153
MAGDALENA;47;El Piñon;47258;65,6823838;61,63306935;10,22;85,24;15,79;65,76;25,67;17,62624165;84,45813502;91,40145175;0,027556937;0,921573316
MAGDALENA;47;El Reten49;47268;66,3;59,21975031;;;18,67;75,34;21,64;16,3599065;174,4459354;162,1739051;0,068344654;0,681585559
MAGDALENA;47;Fundacion;47288;51,82639933;44,13585383;11,24;65,16;9,58;56,29;17,05;12,52083544;299,2374901;357,662619;0,44303467;1,036062378
MAGDALENA;47;Guamal;47318;66,50768149;63,88406885;3,56;88,6;15,49;62,28;20,18;14,704363;85,97486043;112,94018;0,03998415;0,837830049
MAGDALENA;47;Nueva Granada50;47460;81,8;83,00338304;;;13,58;76,5;38,91;25,02353589;128,3499403;157,0863275;0,028120614;0,857993321
MAGDALENA;47;Pedraza;47541;73,34333781;68,58232676;14,61;78,24;17,37;66,33;32,05;27,14781186;232,5754362;328,3989694;0,018289669;1,031141869
MAGDALENA;47;Pijiño Del Carmen51;47545;78;83,15523466;;;27,29;68,15;24,42;16,92417619;64,3094331;92,719248;0,025886569;0,591684172
MAGDALENA;47;Pivijay;47551;62,4;47,55603996;9,46;81,86;11,87;69,08;32,05;18,7991097;234,7768253;250,8788187;0,075122126;0,971762183
MAGDALENA;47;Plato;47555;70,70734119;63,60975156;15,73;77,03;24,71;60,86;24,4;20,10903538;269,0954039;362,1522502;0,112398435;0,867639683
MAGDALENA;47;Puebloviejo;47570;71,24083735;57,75762155;18,67;76,27;32,5;57,36;22,89;17,75618602;120,1384596;109,6894833;0,020632867;0,712780389
MAGDALENA;47;Remolino;47605;72,85726231;61,70534028;9,35;90,16;17,42;75,65;25,38;18,12703801;28,25647238;35,61734492;0,02895489;0,857710948
MAGDALENA;47;Sabanas De San Angel52;47660;75;71,05446927;;;17,31;66,21;37,06;28,58904325;82,03516103;93,64336138;0,019687085;0,687142775
MAGDALENA;47;Salamina;47675;85,09398049;53,50898494;11,52;81,52;9,86;58,19;22,44;16,41394638;31,60174716;45,73954308;0,069381818;1,197963636
MAGDALENA;47;San Sebastian De Buenavista;47692;78,63627584;66,34690463;7,24;91,86;21,71;65,9;16,7;15,64205723;69,43623537;94,31824546;0,051086151;2,146587605
MAGDALENA;47;San Zenon;47703;84,37272507;73,73414105;10,51;88,02;17,74;71,19;21,44;17,64445338;25,98491742;44,0119507;0,039108586;2,010050251
MAGDALENA;47;Santa Ana;47707;73,24710451;66,48910027;10,66;83,17;26,15;51,16;21,78;15,47650615;106,7160791;136,8861942;0,036600963;0,316506169
MAGDALENA;47;Santa Barbara De Pinto53;47720;78;80,24544372;;;20,71;75,86;20,54;13,59270056;49,25732968;75,09319944;0,038964051;1,502821801
MAGDALENA;47;Sitionuevo;47745;76,56801008;66,88610572;15,7;82,84;14,76;77,31;32,88;27,0589248;86,65559439;103,2681138;0,017286005;0,281413693
MAGDALENA;47;Tenerife;47798;81,99775773;68,16137749;17,72;80,76;18,09;73,25;39,04;35,03361441;50,8682617;60,99433939;0,037876309;1,34088678
MAGDALENA;47;Zapayan54;47960;74,6;77,75800712;;;16,99;73,88;37,36;32,66479587;40,84604705;45,62010878;0,026835043;1,112301274
MAGDALENA;47;Zona Bananera55;47980;62,7;44,22478704;;;16,5;40,46;23,51;14,38468776;453,7665753;655,9041586;0,338851594;0,125806557
META;50;Villavicencio;50001;25,31266787;17,07102628;18,92;23,34;12,96;13,98;25,36;18,67651133;5417,202336;6435,530556;0,559963005;0,424023541
META;50;Acacias;50006;34,06026158;22,6797855;21,35;35,9;15,06;10,79;23,36;17,99695002;3746,263042;4584,709927;0,60517988;0,453378303
META;50;Barranca de Upia;50110;55,29786266;40,21397105;17,49;66,16;14,29;38,82;28,88;21,07454349;778,8624174;168,6705574;0,312179644;0,693922382
META;50;Cabuyaro;50124;56,82326622;43,99883755;19,43;67,31;17,61;45,11;28,81;24,29278723;2187,333127;773,7665062;0,328347229;0,721677293
